experiment,combo,file,product_count,runs,online_ok_runs,offline_ok_runs,offline_timeout_runs,online_oom_runs,offline_oom_runs,prefix_cost_values,offline_cost_values,offline_semantics,online_total_seconds_n,online_total_seconds_min,online_total_seconds_max,online_total_seconds_mean,online_total_seconds_median,online_total_seconds_stdev,online_total_seconds_q1,online_total_seconds_q3,online_avg_seconds_n,online_avg_seconds_min,online_avg_seconds_max,online_avg_seconds_mean,online_avg_seconds_median,online_avg_seconds_stdev,online_avg_seconds_q1,online_avg_seconds_q3,online_max_seconds_n,online_max_seconds_min,online_max_seconds_max,online_max_seconds_mean,online_max_seconds_median,online_max_seconds_stdev,online_max_seconds_q1,online_max_seconds_q3,offline_total_seconds_n,offline_total_seconds_min,offline_total_seconds_max,offline_total_seconds_mean,offline_total_seconds_median,offline_total_seconds_stdev,offline_total_seconds_q1,offline_total_seconds_q3,conformance_total_seconds_n,conformance_total_seconds_min,conformance_total_seconds_max,conformance_total_seconds_mean,conformance_total_seconds_median,conformance_total_seconds_stdev,conformance_total_seconds_q1,conformance_total_seconds_q3,wall_seconds_n,wall_seconds_min,wall_seconds_max,wall_seconds_mean,wall_seconds_median,wall_seconds_stdev,wall_seconds_q1,wall_seconds_q3
components_online,symbolic_smt,component_006_events_0031_objects_0015.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.9118133001029491,0.9118133001029491,0.9118133001029491,0.9118133001029491,0.0,0.9118133001029491,0.9118133001029491,1,0.029413332261385455,0.029413332261385455,0.029413332261385455,0.029413332261385455,0.0,0.029413332261385455,0.029413332261385455,1,0.10862760001327842,0.10862760001327842,0.10862760001327842,0.10862760001327842,0.0,0.10862760001327842,0.10862760001327842,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9118133001029491,0.9118133001029491,0.9118133001029491,0.9118133001029491,0.0,0.9118133001029491,0.9118133001029491,1,1.5026862000813708,1.5026862000813708,1.5026862000813708,1.5026862000813708,0.0,1.5026862000813708,1.5026862000813708
components_online,symbolic_smt,component_009_events_0015_objects_0008.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.42536969971843064,0.42536969971843064,0.42536969971843064,0.42536969971843064,0.0,0.42536969971843064,0.42536969971843064,1,0.028357979981228708,0.028357979981228708,0.028357979981228708,0.028357979981228708,0.0,0.028357979981228708,0.028357979981228708,1,0.1417773999273777,0.1417773999273777,0.1417773999273777,0.1417773999273777,0.0,0.1417773999273777,0.1417773999273777,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.42536969971843064,0.42536969971843064,0.42536969971843064,0.42536969971843064,0.0,0.42536969971843064,0.42536969971843064,1,0.8892460999777541,0.8892460999777541,0.8892460999777541,0.8892460999777541,0.0,0.8892460999777541,0.8892460999777541
components_online,symbolic_smt,component_011_events_0028_objects_0017.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.868411100236699,0.868411100236699,0.868411100236699,0.868411100236699,0.0,0.868411100236699,0.868411100236699,1,0.031014682151310678,0.031014682151310678,0.031014682151310678,0.031014682151310678,0.0,0.031014682151310678,0.031014682151310678,1,0.13428050000220537,0.13428050000220537,0.13428050000220537,0.13428050000220537,0.0,0.13428050000220537,0.13428050000220537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.868411100236699,0.868411100236699,0.868411100236699,0.868411100236699,0.0,0.868411100236699,0.868411100236699,1,1.3910763999447227,1.3910763999447227,1.3910763999447227,1.3910763999447227,0.0,1.3910763999447227,1.3910763999447227
components_online,symbolic_smt,component_014_events_0102_objects_0053.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,8.839548900024965,8.839548900024965,8.839548900024965,8.839548900024965,0.0,8.839548900024965,8.839548900024965,1,0.08666224411789182,0.08666224411789182,0.08666224411789182,0.08666224411789182,0.0,0.08666224411789182,0.08666224411789182,1,0.304839999997057,0.304839999997057,0.304839999997057,0.304839999997057,0.0,0.304839999997057,0.304839999997057,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.839548900024965,8.839548900024965,8.839548900024965,8.839548900024965,0.0,8.839548900024965,8.839548900024965,1,17.063246799982153,17.063246799982153,17.063246799982153,17.063246799982153,0.0,17.063246799982153,17.063246799982153
components_online,symbolic_smt,component_020_events_0022_objects_0009.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.6150375000433996,0.6150375000433996,0.6150375000433996,0.6150375000433996,0.0,0.6150375000433996,0.6150375000433996,1,0.027956250001972712,0.027956250001972712,0.027956250001972712,0.027956250001972712,0.0,0.027956250001972712,0.027956250001972712,1,0.14847300003748387,0.14847300003748387,0.14847300003748387,0.14847300003748387,0.0,0.14847300003748387,0.14847300003748387,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6150375000433996,0.6150375000433996,0.6150375000433996,0.6150375000433996,0.0,0.6150375000433996,0.6150375000433996,1,1.0944126000395045,1.0944126000395045,1.0944126000395045,1.0944126000395045,0.0,1.0944126000395045,1.0944126000395045
components_online,symbolic_smt,component_021_events_0013_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.30782579991500825,0.30782579991500825,0.30782579991500825,0.30782579991500825,0.0,0.30782579991500825,0.30782579991500825,1,0.023678907685769864,0.023678907685769864,0.023678907685769864,0.023678907685769864,0.0,0.023678907685769864,0.023678907685769864,1,0.07833299995400012,0.07833299995400012,0.07833299995400012,0.07833299995400012,0.0,0.07833299995400012,0.07833299995400012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.30782579991500825,0.30782579991500825,0.30782579991500825,0.30782579991500825,0.0,0.30782579991500825,0.30782579991500825,1,0.6771139999618754,0.6771139999618754,0.6771139999618754,0.6771139999618754,0.0,0.6771139999618754,0.6771139999618754
components_online,symbolic_smt,component_024_events_0010_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.25915369973517954,0.25915369973517954,0.25915369973517954,0.25915369973517954,0.0,0.25915369973517954,0.25915369973517954,1,0.025915369973517954,0.025915369973517954,0.025915369973517954,0.025915369973517954,0.0,0.025915369973517954,0.025915369973517954,1,0.09096319996751845,0.09096319996751845,0.09096319996751845,0.09096319996751845,0.0,0.09096319996751845,0.09096319996751845,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25915369973517954,0.25915369973517954,0.25915369973517954,0.25915369973517954,0.0,0.25915369973517954,0.25915369973517954,1,1.6335289999842644,1.6335289999842644,1.6335289999842644,1.6335289999842644,0.0,1.6335289999842644,1.6335289999842644
components_online,symbolic_smt,component_028_events_0012_objects_0008.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.35315180011093616,0.35315180011093616,0.35315180011093616,0.35315180011093616,0.0,0.35315180011093616,0.35315180011093616,1,0.029429316675911348,0.029429316675911348,0.029429316675911348,0.029429316675911348,0.0,0.029429316675911348,0.029429316675911348,1,0.13590590003877878,0.13590590003877878,0.13590590003877878,0.13590590003877878,0.0,0.13590590003877878,0.13590590003877878,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.35315180011093616,0.35315180011093616,0.35315180011093616,0.35315180011093616,0.0,0.35315180011093616,0.35315180011093616,1,0.7756431000307202,0.7756431000307202,0.7756431000307202,0.7756431000307202,0.0,0.7756431000307202,0.7756431000307202
components_online,symbolic_smt,component_029_events_0021_objects_0010.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.5572067997418344,0.5572067997418344,0.5572067997418344,0.5572067997418344,0.0,0.5572067997418344,0.5572067997418344,1,0.02653365713056354,0.02653365713056354,0.02653365713056354,0.02653365713056354,0.0,0.02653365713056354,0.02653365713056354,1,0.14685849996749312,0.14685849996749312,0.14685849996749312,0.14685849996749312,0.0,0.14685849996749312,0.14685849996749312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5572067997418344,0.5572067997418344,0.5572067997418344,0.5572067997418344,0.0,0.5572067997418344,0.5572067997418344,1,1.0805641999468207,1.0805641999468207,1.0805641999468207,1.0805641999468207,0.0,1.0805641999468207,1.0805641999468207
components_online,symbolic_smt,component_030_events_0061_objects_0033.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,2.4564854002092034,2.4564854002092034,2.4564854002092034,2.4564854002092034,0.0,2.4564854002092034,2.4564854002092034,1,0.040270252462445956,0.040270252462445956,0.040270252462445956,0.040270252462445956,0.0,0.040270252462445956,0.040270252462445956,1,0.196933800005354,0.196933800005354,0.196933800005354,0.196933800005354,0.0,0.196933800005354,0.196933800005354,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.4564854002092034,2.4564854002092034,2.4564854002092034,2.4564854002092034,0.0,2.4564854002092034,2.4564854002092034,1,4.2459415999474,4.2459415999474,4.2459415999474,4.2459415999474,0.0,4.2459415999474,4.2459415999474
components_online,symbolic_smt,component_031_events_0009_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.24483909993432462,0.24483909993432462,0.24483909993432462,0.24483909993432462,0.0,0.24483909993432462,0.24483909993432462,1,0.02720434443714718,0.02720434443714718,0.02720434443714718,0.02720434443714718,0.0,0.02720434443714718,0.02720434443714718,1,0.09117299993522465,0.09117299993522465,0.09117299993522465,0.09117299993522465,0.0,0.09117299993522465,0.09117299993522465,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.24483909993432462,0.24483909993432462,0.24483909993432462,0.24483909993432462,0.0,0.24483909993432462,0.24483909993432462,1,0.575095699983649,0.575095699983649,0.575095699983649,0.575095699983649,0.0,0.575095699983649,0.575095699983649
components_online,symbolic_smt,component_032_events_0007_objects_0003.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.17956010031048208,0.17956010031048208,0.17956010031048208,0.17956010031048208,0.0,0.17956010031048208,0.17956010031048208,1,0.02565144290149744,0.02565144290149744,0.02565144290149744,0.02565144290149744,0.0,0.02565144290149744,0.02565144290149744,1,0.06329930003266782,0.06329930003266782,0.06329930003266782,0.06329930003266782,0.0,0.06329930003266782,0.06329930003266782,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.17956010031048208,0.17956010031048208,0.17956010031048208,0.17956010031048208,0.0,0.17956010031048208,0.17956010031048208,1,1.5357414999743924,1.5357414999743924,1.5357414999743924,1.5357414999743924,0.0,1.5357414999743924,1.5357414999743924
components_online,symbolic_smt,component_036_events_0017_objects_0008.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.4609007000690326,0.4609007000690326,0.4609007000690326,0.4609007000690326,0.0,0.4609007000690326,0.4609007000690326,1,0.02711180588641368,0.02711180588641368,0.02711180588641368,0.02711180588641368,0.0,0.02711180588641368,0.02711180588641368,1,0.10152549995109439,0.10152549995109439,0.10152549995109439,0.10152549995109439,0.0,0.10152549995109439,0.10152549995109439,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4609007000690326,0.4609007000690326,0.4609007000690326,0.4609007000690326,0.0,0.4609007000690326,0.4609007000690326,1,0.8802109999815002,0.8802109999815002,0.8802109999815002,0.8802109999815002,0.0,0.8802109999815002,0.8802109999815002
components_online,symbolic_smt,component_037_events_0012_objects_0006.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.31212009966839105,0.31212009966839105,0.31212009966839105,0.31212009966839105,0.0,0.31212009966839105,0.31212009966839105,1,0.026010008305699255,0.026010008305699255,0.026010008305699255,0.026010008305699255,0.0,0.026010008305699255,0.026010008305699255,1,0.10532730002887547,0.10532730002887547,0.10532730002887547,0.10532730002887547,0.0,0.10532730002887547,0.10532730002887547,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.31212009966839105,0.31212009966839105,0.31212009966839105,0.31212009966839105,0.0,0.31212009966839105,0.31212009966839105,1,0.6801419999683276,0.6801419999683276,0.6801419999683276,0.6801419999683276,0.0,0.6801419999683276,0.6801419999683276
components_online,symbolic_smt,component_038_events_0008_objects_0004.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.21224830008577555,0.21224830008577555,0.21224830008577555,0.21224830008577555,0.0,0.21224830008577555,0.21224830008577555,1,0.026531037510721944,0.026531037510721944,0.026531037510721944,0.026531037510721944,0.0,0.026531037510721944,0.026531037510721944,1,0.07677189994137734,0.07677189994137734,0.07677189994137734,0.07677189994137734,0.0,0.07677189994137734,0.07677189994137734,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.21224830008577555,0.21224830008577555,0.21224830008577555,0.21224830008577555,0.0,0.21224830008577555,0.21224830008577555,1,1.53668140002992,1.53668140002992,1.53668140002992,1.53668140002992,0.0,1.53668140002992,1.53668140002992
components_online,symbolic_smt,component_042_events_0009_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.25040620006620884,0.25040620006620884,0.25040620006620884,0.25040620006620884,0.0,0.25040620006620884,0.25040620006620884,1,0.027822911118467648,0.027822911118467648,0.027822911118467648,0.027822911118467648,0.0,0.027822911118467648,0.027822911118467648,1,0.0962067999644205,0.0962067999644205,0.0962067999644205,0.0962067999644205,0.0,0.0962067999644205,0.0962067999644205,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25040620006620884,0.25040620006620884,0.25040620006620884,0.25040620006620884,0.0,0.25040620006620884,0.25040620006620884,1,0.6728095000144094,0.6728095000144094,0.6728095000144094,0.6728095000144094,0.0,0.6728095000144094,0.6728095000144094
components_online,symbolic_smt,component_048_events_0011_objects_0007.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,0.31218970008194447,0.31218970008194447,0.31218970008194447,0.31218970008194447,0.0,0.31218970008194447,0.31218970008194447,1,0.028380881825631313,0.028380881825631313,0.028380881825631313,0.028380881825631313,0.0,0.028380881825631313,0.028380881825631313,1,0.1189391000661999,0.1189391000661999,0.1189391000661999,0.1189391000661999,0.0,0.1189391000661999,0.1189391000661999,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.31218970008194447,0.31218970008194447,0.31218970008194447,0.31218970008194447,0.0,0.31218970008194447,0.31218970008194447,1,0.6801779000088573,0.6801779000088573,0.6801779000088573,0.6801779000088573,0.0,0.6801779000088573,0.6801779000088573
