experiment,combo,file,product_count,runs,online_ok_runs,offline_ok_runs,offline_timeout_runs,online_oom_runs,offline_oom_runs,prefix_cost_values,offline_cost_values,offline_semantics,online_total_seconds_n,online_total_seconds_min,online_total_seconds_max,online_total_seconds_mean,online_total_seconds_median,online_total_seconds_stdev,online_total_seconds_q1,online_total_seconds_q3,online_avg_seconds_n,online_avg_seconds_min,online_avg_seconds_max,online_avg_seconds_mean,online_avg_seconds_median,online_avg_seconds_stdev,online_avg_seconds_q1,online_avg_seconds_q3,online_max_seconds_n,online_max_seconds_min,online_max_seconds_max,online_max_seconds_mean,online_max_seconds_median,online_max_seconds_stdev,online_max_seconds_q1,online_max_seconds_q3,offline_total_seconds_n,offline_total_seconds_min,offline_total_seconds_max,offline_total_seconds_mean,offline_total_seconds_median,offline_total_seconds_stdev,offline_total_seconds_q1,offline_total_seconds_q3,conformance_total_seconds_n,conformance_total_seconds_min,conformance_total_seconds_max,conformance_total_seconds_mean,conformance_total_seconds_median,conformance_total_seconds_stdev,conformance_total_seconds_q1,conformance_total_seconds_q3,wall_seconds_n,wall_seconds_min,wall_seconds_max,wall_seconds_mean,wall_seconds_median,wall_seconds_stdev,wall_seconds_q1,wall_seconds_q3
components_online,smt_smt,component_006_events_0031_objects_0015.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,19.007421699999213,19.007421699999213,19.007421699999213,19.007421699999213,0.0,19.007421699999213,19.007421699999213,1,1.2671614466666141,1.2671614466666141,1.2671614466666141,1.2671614466666141,0.0,1.2671614466666141,1.2671614466666141,1,2.4659392999992633,2.4659392999992633,2.4659392999992633,2.4659392999992633,0.0,2.4659392999992633,2.4659392999992633,,,,,,,,,1,19.007421699999213,19.007421699999213,19.007421699999213,19.007421699999213,0.0,19.007421699999213,19.007421699999213,1,80.65111160000015,80.65111160000015,80.65111160000015,80.65111160000015,0.0,80.65111160000015,80.65111160000015
components_online,smt_smt,component_009_events_0015_objects_0008.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,86.30068340000162,86.30068340000162,86.30068340000162,86.30068340000162,0.0,86.30068340000162,86.30068340000162,1,7.8455166727274195,7.8455166727274195,7.8455166727274195,7.8455166727274195,0.0,7.8455166727274195,7.8455166727274195,1,42.63177360000009,42.63177360000009,42.63177360000009,42.63177360000009,0.0,42.63177360000009,42.63177360000009,,,,,,,,,1,86.30068340000162,86.30068340000162,86.30068340000162,86.30068340000162,0.0,86.30068340000162,86.30068340000162,1,146.9574080000002,146.9574080000002,146.9574080000002,146.9574080000002,0.0,146.9574080000002,146.9574080000002
components_online,smt_smt,component_011_events_0028_objects_0017.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,56.39309129999674,56.39309129999674,56.39309129999674,56.39309129999674,0.0,56.39309129999674,56.39309129999674,1,2.563322331818034,2.563322331818034,2.563322331818034,2.563322331818034,0.0,2.563322331818034,2.563322331818034,1,15.011369699999705,15.011369699999705,15.011369699999705,15.011369699999705,0.0,15.011369699999705,15.011369699999705,,,,,,,,,1,56.39309129999674,56.39309129999674,56.39309129999674,56.39309129999674,0.0,56.39309129999674,56.39309129999674,1,118.1891044999993,118.1891044999993,118.1891044999993,118.1891044999993,0.0,118.1891044999993,118.1891044999993
components_online,smt_smt,component_014_events_0102_objects_0053.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,8.469147199999497,8.469147199999497,8.469147199999497,8.469147199999497,0.0,8.469147199999497,8.469147199999497,1,0.769922472727227,0.769922472727227,0.769922472727227,0.769922472727227,0.0,0.769922472727227,0.769922472727227,1,0.9963250000000698,0.9963250000000698,0.9963250000000698,0.9963250000000698,0.0,0.9963250000000698,0.9963250000000698,,,,,,,,,1,8.469147199999497,8.469147199999497,8.469147199999497,8.469147199999497,0.0,8.469147199999497,8.469147199999497,1,69.13317000000006,69.13317000000006,69.13317000000006,69.13317000000006,0.0,69.13317000000006,69.13317000000006
components_online,smt_smt,component_020_events_0022_objects_0009.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,187.75916629999938,187.75916629999938,187.75916629999938,187.75916629999938,0.0,187.75916629999938,187.75916629999938,1,15.646597191666615,15.646597191666615,15.646597191666615,15.646597191666615,0.0,15.646597191666615,15.646597191666615,1,57.79111760000069,57.79111760000069,57.79111760000069,57.79111760000069,0.0,57.79111760000069,57.79111760000069,,,,,,,,,1,187.75916629999938,187.75916629999938,187.75916629999938,187.75916629999938,0.0,187.75916629999938,187.75916629999938,1,249.4055774999997,249.4055774999997,249.4055774999997,249.4055774999997,0.0,249.4055774999997,249.4055774999997
components_online,smt_smt,component_021_events_0013_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,44.90430579999884,44.90430579999884,44.90430579999884,44.90430579999884,0.0,44.90430579999884,44.90430579999884,1,3.45417736923068,3.45417736923068,3.45417736923068,3.45417736923068,0.0,3.45417736923068,3.45417736923068,1,15.174894499999937,15.174894499999937,15.174894499999937,15.174894499999937,0.0,15.174894499999937,15.174894499999937,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.90430579999884,44.90430579999884,44.90430579999884,44.90430579999884,0.0,44.90430579999884,44.90430579999884,1,45.52182789999915,45.52182789999915,45.52182789999915,45.52182789999915,0.0,45.52182789999915,45.52182789999915
components_online,smt_smt,component_024_events_0010_objects_0005.jsonocel,,1,1,0,0,0,0,0,,fresh_offline_alignment,1,25.1763751999988,25.1763751999988,25.1763751999988,25.1763751999988,0.0,25.1763751999988,25.1763751999988,1,2.51763751999988,2.51763751999988,2.51763751999988,2.51763751999988,0.0,2.51763751999988,2.51763751999988,1,7.2520204000002195,7.2520204000002195,7.2520204000002195,7.2520204000002195,0.0,7.2520204000002195,7.2520204000002195,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.1763751999988,25.1763751999988,25.1763751999988,25.1763751999988,0.0,25.1763751999988,25.1763751999988,1,26.765909499999907,26.765909499999907,26.765909499999907,26.765909499999907,0.0,26.765909499999907,26.765909499999907
components_online,smt_smt,component_028_events_0012_objects_0008.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,76.64202250000108,76.64202250000108,76.64202250000108,76.64202250000108,0.0,76.64202250000108,76.64202250000108,1,7.664202250000107,7.664202250000107,7.664202250000107,7.664202250000107,0.0,7.664202250000107,7.664202250000107,1,37.1975523000001,37.1975523000001,37.1975523000001,37.1975523000001,0.0,37.1975523000001,37.1975523000001,,,,,,,,,1,76.64202250000108,76.64202250000108,76.64202250000108,76.64202250000108,0.0,76.64202250000108,76.64202250000108,1,137.2882896000001,137.2882896000001,137.2882896000001,137.2882896000001,0.0,137.2882896000001,137.2882896000001
components_online,smt_smt,component_029_events_0021_objects_0010.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,144.1239712000015,144.1239712000015,144.1239712000015,144.1239712000015,0.0,144.1239712000015,144.1239712000015,1,13.102179200000137,13.102179200000137,13.102179200000137,13.102179200000137,0.0,13.102179200000137,13.102179200000137,1,50.833622600000126,50.833622600000126,50.833622600000126,50.833622600000126,0.0,50.833622600000126,50.833622600000126,,,,,,,,,1,144.1239712000015,144.1239712000015,144.1239712000015,144.1239712000015,0.0,144.1239712000015,144.1239712000015,1,205.7484901000007,205.7484901000007,205.7484901000007,205.7484901000007,0.0,205.7484901000007,205.7484901000007
components_online,smt_smt,component_030_events_0061_objects_0033.jsonocel,,1,0,0,0,0,0,0,,fresh_offline_alignment,1,14.354945300001418,14.354945300001418,14.354945300001418,14.354945300001418,0.0,14.354945300001418,14.354945300001418,1,1.4354945300001418,1.4354945300001418,1.4354945300001418,1.4354945300001418,0.0,1.4354945300001418,1.4354945300001418,1,2.524733500000366,2.524733500000366,2.524733500000366,2.524733500000366,0.0,2.524733500000366,2.524733500000366,,,,,,,,,1,14.354945300001418,14.354945300001418,14.354945300001418,14.354945300001418,0.0,14.354945300001418,14.354945300001418,1,74.86497630000031,74.86497630000031,74.86497630000031,74.86497630000031,0.0,74.86497630000031,74.86497630000031
