file,result_file,returncode,online_status,offline_status,offline_semantics,native_crash_retry_count,native_crash_attempts,prefix_feasible,prefix_total,prefix_control_flow,prefix_data,prefix_object,prefix_encode_seconds,prefix_solve_seconds,offline_feasible,offline_total,offline_control_flow,offline_data,offline_object,offline_encode_seconds,offline_solve_seconds,online_updates,online_total_seconds,online_avg_seconds,online_max_seconds,offline_total_seconds,conformance_total_seconds,prefix_timing_count,wall_seconds,experiment,combo,repetition,observation_timeout,observation_timeout_seconds,observation_elapsed_seconds,timeout_update,timeout_stream_position,timeout_component,timeout_event_id,timeout_activity,timeout_event_objects,timeout_component_events,timeout_component_objects,prefix_count,partial_result_saved,completed_stream_units,total_stream_units,completed_online_updates,last_completed_stream_position,error_file
component_061_events_0007_objects_0003.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_061_events_0007_objects_0003.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.2761255000004894,0.348786000000473,,,,,,,,7,3.4250076999996963,0.4892868142856709,0.7658065999994506,0,3.4250076999996963,7,3.918018899999879,components_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_063_events_0035_objects_0019.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_063_events_0035_objects_0019.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.17155920000004699,0.14043949999995675,,,,,,,,22,12.810180199999195,0.5822809181817816,0.8735250999998243,,12.810180199999195,22,73.49236010000004,components_online,smt_smt,1,True,60.0,60.05115930000011,23,23,6,create_p-661003,create package,10,23,18,22,True,22,35,22,22,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_063_events_0035_objects_0019.error.txt
component_064_events_0116_objects_0055.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_064_events_0116_objects_0055.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,2.5005332999999155,33.878029100000276,,,,,,,,15,107.60022199999821,7.1733481333332145,36.92799070000001,,107.60022199999821,15,169.42373150000003,components_online,smt_smt,1,True,60.0,60.07821310000054,16,16,3,pick_i-887156,pick item,1,9,11,15,True,15,116,15,15,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_064_events_0116_objects_0055.error.txt
component_065_events_0098_objects_0050.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_065_events_0098_objects_0050.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.6073954000003141,1.0477518999996391,,,,,,,,17,18.451901099997485,1.0854059470586757,1.950343999999859,,18.451901099997485,17,79.0837988000003,components_online,smt_smt,1,True,60.0,60.049837800000205,18,18,4,create_p-661073,create package,8,18,15,17,True,17,98,17,17,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_065_events_0098_objects_0050.error.txt
component_066_events_0011_objects_0006.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_066_events_0011_objects_0006.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,1.3388648000000103,23.15541260000009,,,,,,,,11,64.14585879999868,5.831441709090789,24.983775599999717,0,64.14585879999868,11,65.8089530999996,components_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_067_events_0063_objects_0031.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_067_events_0063_objects_0031.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.13946109999960754,0.055528099999719416,,,,,,,,13,11.787788999999066,0.9067529999999281,1.4574697999996715,,11.787788999999066,13,72.38991179999994,components_online,smt_smt,1,True,60.0,60.04512599999998,14,14,4,create_p-661091,create package,6,13,10,13,True,13,63,13,13,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_067_events_0063_objects_0031.error.txt
component_068_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\components_online\smt_smt\run_001\component_068_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.764066499999899,3.542373299999781,,,,,,,,9,14.94619970000167,1.6606888555557413,4.602649800000108,0,14.94619970000167,9,16.589033799999925,components_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_001_events_0030_objects_0020.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_001_events_0030_objects_0020.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.6196788000015658,1.5035053999999946,,,,,,,,27,33.78629140000339,1.2513441259260516,2.4019915999997465,,33.78629140000339,27,94.613032199999,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.05199270000048,28,28,5,create_p-660001,create package,16,28,20,27,True,27,31,27,27,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_001_events_0030_objects_0020.error.txt
component_002_events_0028_objects_0013.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_002_events_0028_objects_0013.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.3943034000003536,0.5464322999996511,,,,,,,,18,88.44290710000314,4.913494838889063,20.053145399999266,,88.44290710000314,18,150.07639930000005,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.07974839999952,19,19,3,create_p-660003,create package,8,19,12,18,True,18,29,18,18,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_002_events_0028_objects_0013.error.txt
component_003_events_0022_objects_0011.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_003_events_0022_objects_0011.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,2.2196242999998503,57.10520919999908,,,,,,,,12,180.07650350000222,15.006375291666851,60.091401900001074,,180.07650350000222,12,180.59464579999985,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.03972109999995,12,13,1,reorder_i-880018,reorder item,1,13,9,12,True,12,23,12,12,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_003_events_0022_objects_0011.error.txt
component_004_events_0013_objects_0009.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_004_events_0013_objects_0009.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.7431040999999823,26.413094599998658,,,,,,,,11,106.68567370000528,9.69869760909139,28.70085520000066,,106.68567370000528,11,168.2780899999998,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.074149100000795,12,12,1,create_p-660004,create package,8,12,9,11,True,11,14,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_004_events_0013_objects_0009.error.txt
component_005_events_0035_objects_0016.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_005_events_0035_objects_0016.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,2.113602000001265,48.50963310000043,,,,,,,,14,239.9403816000031,17.138598685714506,54.79962720000003,,239.9403816000031,14,300.67537599999923,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.08747649999896,15,15,1,reorder_i-880036,reorder item,1,15,8,14,True,14,36,14,14,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_005_events_0035_objects_0016.error.txt
component_006_events_0031_objects_0015.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_006_events_0031_objects_0015.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.26786559999891324,0.14348289999907138,,,,,,,,16,22.60602689999905,1.4128766812499407,3.3828099999991537,,22.60602689999905,16,84.19064070000059,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.045005999998466,17,17,4,create_p-660006,create package,7,16,11,16,True,16,32,16,16,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_006_events_0031_objects_0015.error.txt
component_009_events_0015_objects_0008.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_009_events_0015_objects_0008.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.4047620000001189,43.06033759999991,,,,,,,,11,105.96009220000269,9.6327356545457,44.89098279999962,,105.96009220000269,11,166.6284932999988,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.08508579999943,12,12,1,create_p-660009,create package,7,12,8,11,True,11,16,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_009_events_0015_objects_0008.error.txt
component_011_events_0028_objects_0017.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_011_events_0028_objects_0017.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.5442354000006162,0.6335039000005054,,,,,,,,23,65.23587730000327,2.8363424913044897,13.558454100000745,,65.23587730000327,23,126.94346039999982,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.058934700000464,24,24,4,create_p-660011,create package,14,24,17,23,True,23,29,23,23,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_011_events_0028_objects_0017.error.txt
component_014_events_0102_objects_0053.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_014_events_0102_objects_0053.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.39433869999993476,0.5830688999994891,,,,,,,,11,8.517710999998599,0.7743373636362363,1.107618400001229,,8.517710999998599,11,69.08238079999865,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.02241519999916,12,12,3,create_p-660015,create package,5,12,9,11,True,11,103,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_014_events_0102_objects_0053.error.txt
component_020_events_0022_objects_0009.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_020_events_0022_objects_0009.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.8679675000003044,15.844995199999175,,,,,,,,11,73.62948769999821,6.693589790908928,18.296878600000127,,73.62948769999821,11,135.1975112,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.058100500000364,12,12,1,pick_i-880186,pick item,1,12,8,11,True,11,23,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_020_events_0022_objects_0009.error.txt
component_021_events_0013_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_021_events_0013_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.0889609999994718,20.934170300000915,,,,,,,,14,73.9953495000027,5.28538210714305,22.731416999999055,0,73.9953495000027,14,74.52348399999937,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_024_events_0010_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_024_events_0010_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.9132258000008733,12.702864500000942,,,,,,,,11,35.110707199997705,3.1918824727270643,14.020089100000405,0,35.110707199997705,11,36.6140362999995,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_028_events_0012_objects_0008.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_028_events_0012_objects_0008.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.9516647000000376,24.662132599998586,,,,,,,,10,56.44573650000166,5.644573650000166,27.382582700000057,,56.44573650000166,10,117.02504230000159,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.03340810000009,11,11,1,send_p-660133,send package,7,11,8,10,True,10,13,10,10,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_028_events_0012_objects_0008.error.txt
component_029_events_0021_objects_0010.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_029_events_0021_objects_0010.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.6121098000003258,25.237816900000325,,,,,,,,10,72.67321469999479,7.267321469999478,27.281023799998366,,72.67321469999479,10,134.2092491000003,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.06086609999875,11,11,1,create_p-660144,create package,7,11,9,10,True,10,22,10,10,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_029_events_0021_objects_0010.error.txt
component_030_events_0061_objects_0033.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_030_events_0061_objects_0033.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.3865162000001874,0.5052330999988044,,,,,,,,10,14.164155400003438,1.4164155400003438,2.6387919999997393,,14.164155400003438,10,74.7779515000002,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.082732799999576,11,11,3,create_p-660186,create package,5,11,12,10,True,10,62,10,10,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_030_events_0061_objects_0033.error.txt
component_031_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_031_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.8427362999991601,6.569645300000047,,,,,,,,10,21.378163499999573,2.1378163499999574,7.755690799998774,0,21.378163499999573,10,22.830050200000187,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_032_events_0007_objects_0003.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_032_events_0007_objects_0003.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.3006341000000248,0.47600580000107584,,,,,,,,8,4.303993100002117,0.5379991375002646,0.9698535000006814,0,4.303993100002117,8,4.723697400000674,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_036_events_0017_objects_0008.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_036_events_0017_objects_0008.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.8108054999993328,31.79291430000012,,,,,,,,9,42.71191370000088,4.745768188888986,34.17541469999924,,42.71191370000088,9,104.18503580000106,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.00058230000104,10,10,3,confirm_o-990534,confirm order,5,10,8,9,True,9,18,9,9,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_036_events_0017_objects_0008.error.txt
component_037_events_0012_objects_0006.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_037_events_0012_objects_0006.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.4149706999996852,42.005991599999106,,,,,,,,13,106.26742819999708,8.17441755384593,44.07637069999873,0,106.26742819999708,13,106.87658869999905,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_038_events_0008_objects_0004.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_038_events_0008_objects_0004.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.5306213999992906,2.7589831999994203,,,,,,,,9,11.662352199999077,1.2958169111110085,3.485915199998999,0,11.662352199999077,9,12.148162600000433,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_042_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_042_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.841176900001301,7.262897999999041,,,,,,,,10,24.911316999996416,2.4911316999996416,8.412260199998855,0,24.911316999996416,10,25.490412099999958,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_048_events_0011_objects_0007.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_048_events_0011_objects_0007.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.7063323999991553,45.88714760000039,,,,,,,,11,89.3912500999977,8.126477281817973,48.31674540000131,,89.3912500999977,11,149.97476219999953,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.00305870000011,12,12,1,deliver_p-660649,package delivered,6,12,7,11,True,11,12,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_048_events_0011_objects_0007.error.txt
component_050_events_0008_objects_0004.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_050_events_0008_objects_0004.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.5311404999993101,2.4907124000001204,,,,,,,,9,9.948668999999427,1.105407666666603,3.2532649000004312,0,9.948668999999427,9,11.387423900001522,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_051_events_0011_objects_0007.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_051_events_0011_objects_0007.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.5821209999994608,35.287674699999116,,,,,,,,11,94.25616790000095,8.568742536363722,37.6926784999996,,94.25616790000095,11,154.87306480000007,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.07090629999948,12,12,1,pay_o-991324,pay order,6,12,7,11,True,11,12,11,11,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_051_events_0011_objects_0007.error.txt
component_057_events_0011_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_057_events_0011_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.9788561999994272,8.404729699999734,,,,,,,,12,38.658456100001786,3.221538008333482,12.584175000001778,0,38.658456100001786,12,40.21446740000101,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_058_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_058_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.8492787000013777,7.557706399999006,,,,,,,,10,27.617475300001388,2.7617475300001386,8.758530500001143,0,27.617475300001388,10,28.124366300000474,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_059_events_0010_objects_0006.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_059_events_0010_objects_0006.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.5567731999999523,19.234969200000705,,,,,,,,11,56.73577050000131,5.157797318181937,21.41501960000096,0,56.73577050000131,11,58.28135959999963,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_061_events_0007_objects_0003.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_061_events_0007_objects_0003.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.3009105000001,1.0376722000000882,,,,,,,,8,4.714988500001709,0.5893735625002137,1.4876681000005192,0,4.714988500001709,8,5.221992299999329,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_063_events_0035_objects_0019.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_063_events_0035_objects_0019.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.17293770000105724,0.1523449000014807,,,,,,,,23,14.824156100004984,0.6445285260871733,1.126618000000235,,14.824156100004984,23,75.4928345999997,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.02638979999938,24,24,6,create_p-661003,create package,10,24,18,23,True,23,36,23,23,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_063_events_0035_objects_0019.error.txt
component_064_events_0116_objects_0055.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_064_events_0116_objects_0055.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,2.4886649000000034,25.39053530000092,,,,,,,,15,97.26876450000054,6.484584300000036,28.446199699999852,,97.26876450000054,15,158.90846109999984,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.08470420000049,16,16,3,pick_i-887156,pick item,1,9,11,15,True,15,117,15,15,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_064_events_0116_objects_0055.error.txt
component_065_events_0098_objects_0050.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_065_events_0098_objects_0050.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.6239461000004667,1.1910563000001275,,,,,,,,17,18.786397800005943,1.1050822235297613,2.0161755999997695,,18.786397800005943,17,79.40376220000144,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.05069149999872,18,18,4,create_p-661073,create package,8,18,15,17,True,17,99,17,17,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_065_events_0098_objects_0050.error.txt
component_066_events_0011_objects_0006.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_066_events_0011_objects_0006.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,1.4356573000004573,34.916927600001145,,,,,,,,12,122.55431360000148,10.21285946666679,37.171345400000064,0,122.55431360000148,12,124.03792260000046,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_067_events_0063_objects_0031.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_067_events_0063_objects_0031.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.14102979999915988,0.053106000001207576,,,,,,,,13,11.569862000005742,0.8899893846158263,1.380954099999144,,11.569862000005742,13,72.1851931000001,controlled_mutations_cf_extra_pick_online,smt_smt,1,True,60.0,60.033181500000865,14,14,4,create_p-661091,create package,6,13,10,13,True,13,64,13,13,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_067_events_0063_objects_0031.error.txt
component_068_events_0009_objects_0005.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_extra_pick_online\smt_smt\run_001\component_068_events_0009_objects_0005.json,0,ONLINE_OK,NOT_RUN,fresh_offline_alignment,0,0,True,1,1,0,0,0.841987000001609,7.914355299999443,,,,,,,,10,25.344720499995674,2.534472049999567,9.08753439999964,0,25.344720499995674,10,26.750954199998887,controlled_mutations_cf_extra_pick_online,smt_smt,1,,,,,,,,,,,,,,,,,,
component_001_events_0030_objects_0020.jsonocel,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_missing_pick_online\smt_smt\run_001\component_001_events_0030_objects_0020.json,124,OBSERVATION_TIMEOUT,NOT_RUN,fresh_offline_alignment,0,0,True,0,0,0,0,0.6095839999998134,0.8607608000002074,,,,,,,,25,35.04783849999694,1.4019135399998777,4.870887900000525,,35.04783849999694,25,95.89353899999878,controlled_mutations_cf_missing_pick_online,smt_smt,1,True,60.0,60.0952455000006,26,26,5,create_p-660001,create package,16,26,20,25,True,25,29,25,25,C:\Users\User\Documents\odacc\experiment_runs\20260920_104921\controlled_mutations_cf_missing_pick_online\smt_smt\run_001\component_001_events_0030_objects_0020.error.txt
