file,online_backend,offline_backend,update_index,stream_position,component,prefix_position,event_id,activity,event_object_count,component_object_count,component_event_count,merged,wall_seconds,feasible,cost,control_flow_cost,data_cost,object_cost,encode_seconds,solve_seconds,certification_route,experiment,combo,repetition,partial
orders_05_interleaved.jsonocel,smt,smt,13,13,3,13,12,pick item,2,3,3,False,0.4615196000000026,True,0,0,0,0,0.21610379999998486,0.15727050000000986,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,14,14,4,14,13,pick item,2,3,3,False,0.4540768999999898,True,0,0,0,0,0.21487289999998893,0.14367379999998775,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,15,15,5,15,14,pick item,2,3,3,False,0.4692191999999977,True,0,0,0,0,0.22467030000001387,0.15630529999998544,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,16,16,1,16,15,pay bank transfer,3,3,4,False,0.5250552999999911,True,0,0,0,0,0.22505620000001159,0.19215270000000828,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,17,17,2,17,16,pay bank transfer,3,3,4,False,0.5321321000000125,True,0,0,0,0,0.23470530000000167,0.20009240000001682,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,18,18,3,18,17,pay bank transfer,3,3,4,False,0.5143563000000029,True,0,0,0,0,0.22637740000001827,0.19489219999999818,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,19,19,4,19,18,pay bank transfer,3,3,4,False,0.6236791000000039,True,0,0,0,0,0.22912379999999644,0.23180939999997463,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,20,20,5,20,19,pay bank transfer,3,3,4,False,0.5213169000000164,True,0,0,0,0,0.22837999999998715,0.19643709999999714,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,21,21,1,21,20,ship,3,3,5,False,0.7328318999999794,True,0,0,0,0,0.23996099999999387,0.38554809999999407,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,22,22,2,22,21,ship,3,3,5,False,0.6245040000000017,True,0,0,0,0,0.24201690000001008,0.28052040000000034,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,23,23,3,23,22,ship,3,3,5,False,0.6077496000000053,True,0,0,0,0,0.23900580000000105,0.266061800000017,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,24,24,4,24,23,ship,3,3,5,False,0.552092000000016,True,0,0,0,0,0.2348844999999926,0.21663099999997826,,component_scale_online,smt_smt,1,
orders_05_interleaved.jsonocel,smt,smt,25,25,5,25,24,ship,3,3,5,False,0.7008994999999913,True,0,0,0,0,0.2420573999999931,0.340811599999995,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,1,1,1,1,0,place order,3,3,1,False,0.37287489999999934,True,0,0,0,0,0.19973580000001334,0.09145100000000639,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,2,2,2,2,1,place order,3,3,1,False,0.4128941000000168,True,0,0,0,0,0.23555010000001175,0.09902850000000285,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,3,3,3,3,2,place order,3,3,1,False,0.3767210999999975,True,0,0,0,0,0.20238880000002268,0.09790970000000243,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,4,4,4,4,3,place order,3,3,1,False,0.35680719999999155,True,0,0,0,0,0.20473179999999047,0.07607690000000389,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,5,5,5,5,4,place order,3,3,1,False,0.39272809999999936,True,0,0,0,0,0.20456459999999765,0.1110561000000132,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,6,6,6,6,5,place order,3,3,1,False,0.3808346999999799,True,0,0,0,0,0.20606460000001903,0.09797979999999029,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,7,7,7,7,6,place order,3,3,1,False,0.3962434999999971,True,0,0,0,0,0.20882109999999443,0.10912220000000161,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,8,8,8,8,7,place order,3,3,1,False,0.4024302999999918,True,0,0,0,0,0.2162792999999965,0.10221490000000699,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,9,9,9,9,8,place order,3,3,1,False,0.4591316000000063,True,0,0,0,0,0.20772610000000213,0.11717070000000263,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,10,10,10,10,9,place order,3,3,1,False,0.37839420000000246,True,0,0,0,0,0.2028218000000095,0.10051079999999502,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,11,11,1,11,10,pick item,2,3,2,False,0.4757750999999928,True,0,0,0,0,0.22363480000001346,0.1593052000000057,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,12,12,2,12,11,pick item,2,3,2,False,0.43729730000001155,True,0,0,0,0,0.21431000000001177,0.13782580000000166,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,13,13,3,13,12,pick item,2,3,2,False,0.5424983999999995,True,0,0,0,0,0.25732759999999644,0.19536500000000956,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,14,14,4,14,13,pick item,2,3,2,False,0.5911001999999996,True,0,0,0,0,0.27450189999999,0.21286710000001108,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,15,15,5,15,14,pick item,2,3,2,False,0.590773200000001,True,0,0,0,0,0.2789387999999917,0.19980469999998718,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,16,16,6,16,15,pick item,2,3,2,False,0.49640480000002185,True,0,0,0,0,0.2524879999999996,0.12588239999999473,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,17,17,7,17,16,pick item,2,3,2,False,0.5454687999999805,True,0,0,0,0,0.26801660000000993,0.1612395999999876,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,18,18,8,18,17,pick item,2,3,2,False,0.5027402999999993,True,0,0,0,0,0.24491919999999823,0.15178389999999808,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,19,19,9,19,18,pick item,2,3,2,False,0.6491067000000044,True,0,0,0,0,0.25715660000000184,0.19304720000002362,,component_scale_online,smt_smt,1,
orders_10_interleaved.jsonocel,smt,smt,20,20,10,20,19,pick item,2,3,2,False,0.5197933999999975,True,0,0,0,0,0.2465084000000104,0.15996999999998707,,component_scale_online,smt_smt,1,
